variant_id	variant_name	chemical_id	chemical_name
PA166178396	rs9389568	PA449476	epirubicin
PA166178397	rs8110364	PA449476	epirubicin
PA166178398	rs56022120	PA449476	epirubicin
PA166178399	rs150688309	PA449476	epirubicin
PA166178400	rs58695150	PA449476	epirubicin
PA166178401	rs299293	PA449476	epirubicin
PA166178402	rs138602176	PA449476	epirubicin
PA166178403	rs148235907	PA449476	epirubicin
PA166178404	rs117951771	PA449476	epirubicin
PA166178405	rs299314	PA449476	epirubicin
PA166178406	rs299313	PA449476	epirubicin
PA166178407	rs115457081	PA449476	epirubicin
PA166178408	rs117341846	PA449476	epirubicin
PA166178409	rs4968187	PA449476	epirubicin
PA166178410	rs142244113	PA449476	epirubicin
PA166178411	rs79430272	PA449476	epirubicin
PA166178412	rs118129530	PA449476	epirubicin
PA166178413	rs77769901	PA449476	epirubicin
PA166178414	rs145623321	PA449476	epirubicin
PA166178415	rs148013902	PA449476	epirubicin
PA166178416	rs55633228	PA449476	epirubicin
PA166178421	rs41412545	PA449476	epirubicin
PA166178422	rs3805945	PA449476	epirubicin
PA166178423	rs117101815	PA449476	epirubicin
PA166178424	rs9402944	PA449476	epirubicin
PA166178425	rs181501757	PA449476	epirubicin
PA166178426	rs149212925	PA449476	epirubicin
PA166178427	rs112783657	PA449476	epirubicin
PA166178428	rs74743371	PA449476	epirubicin
PA166178429	rs117458836	PA449476	epirubicin
PA166178430	rs118088833	PA449476	epirubicin
PA166178431	rs112242273	PA449476	epirubicin
PA166178432	rs78428806	PA449476	epirubicin
PA166178541	rs141084494	PA449476	epirubicin
PA166180936	rs11280056	PA449476	epirubicin
PA166241841	rs1556422499	PA166242461	dihydrostreptomycin
PA166154033	rs3758581	PA451741	tranylcypromine
PA166154165	rs17878459	PA451741	tranylcypromine
PA166154219	rs181297724	PA451741	tranylcypromine
PA166153959	rs1057910	PA450268	losartan
PA166153986	rs1934969	PA450268	losartan
PA166154112	rs10737062	PA450268	losartan
PA166154113	rs10752271	PA450268	losartan
PA166155187	rs1799752	PA450268	losartan
PA166155757	rs6749447	PA450268	losartan
PA166156276	rs5186	PA450268	losartan
PA166156450	rs12721226	PA450268	losartan
PA166157284	rs1045642	PA450268	losartan
PA166159103	rs3814995	PA450268	losartan
PA166157135	rs9274407	PA448406	amoxicillin
PA166153802	rs10494366	PA449761	glimepiride
PA166153638	rs1800559	PA449461	enflurane
PA166153940	rs772226819	PA449461	enflurane
PA166155375	rs1801086	PA449461	enflurane
PA166155481	rs28933396	PA449461	enflurane
PA166155482	rs28933397	PA449461	enflurane
PA166155516	rs63749869	PA449461	enflurane
PA166155524	rs111888148	PA449461	enflurane
PA166155526	rs112563513	PA449461	enflurane
PA166155528	rs118192116	PA449461	enflurane
PA166155529	rs118192122	PA449461	enflurane
PA166155531	rs118192124	PA449461	enflurane
PA166155532	rs118192161	PA449461	enflurane
PA166155533	rs118192162	PA449461	enflurane
PA166155534	rs118192163	PA449461	enflurane
PA166155535	rs118192167	PA449461	enflurane
PA166155536	rs118192170	PA449461	enflurane
PA166155537	rs118192172	PA449461	enflurane
PA166155538	rs118192175	PA449461	enflurane
PA166155539	rs118192176	PA449461	enflurane
PA166155540	rs118192177	PA449461	enflurane
PA166155541	rs118192178	PA449461	enflurane
PA166155543	rs121918592	PA449461	enflurane
PA166155544	rs121918593	PA449461	enflurane
PA166155545	rs121918594	PA449461	enflurane
PA166155546	rs121918595	PA449461	enflurane
PA166155564	rs193922747	PA449461	enflurane
PA166155565	rs193922753	PA449461	enflurane
PA166155567	rs193922770	PA449461	enflurane
PA166155568	rs193922772	PA449461	enflurane
PA166155569	rs193922802	PA449461	enflurane
PA166155570	rs193922803	PA449461	enflurane
PA166155571	rs193922807	PA449461	enflurane
PA166155572	rs193922809	PA449461	enflurane
PA166155573	rs193922816	PA449461	enflurane
PA166155574	rs193922818	PA449461	enflurane
PA166155575	rs193922876	PA449461	enflurane
PA166155576	rs193922878	PA449461	enflurane
PA166163663	rs193922843	PA449461	enflurane
PA166163667	rs193922832	PA449461	enflurane
PA166163669	rs118192168	PA449461	enflurane
PA166176176	rs193922764	PA449461	enflurane
PA166177994	rs121918596	PA449461	enflurane
PA166180322	rs193922748	PA449461	enflurane
PA166180323	rs193922762	PA449461	enflurane
PA166180324	rs193922768	PA449461	enflurane
PA166180325	rs144336148	PA449461	enflurane
PA166153612	rs1051740	PA450921	phenprocoumon
PA166154045	rs4086116	PA450921	phenprocoumon
PA166154977	rs7294	PA450921	phenprocoumon
PA166155091	rs9923231	PA450921	phenprocoumon
PA166155096	rs9934438	PA450921	phenprocoumon
PA166155102	rs10871454	PA450921	phenprocoumon
PA166155381	rs2108622	PA450921	phenprocoumon
PA166155641	rs1799808	PA450921	phenprocoumon
PA166156105	rs4253728	PA450921	phenprocoumon
PA166153626	rs1137101	PA451846	valproic acid
PA166153959	rs1057910	PA451846	valproic acid
PA166153972	rs1799853	PA451846	valproic acid
PA166154339	rs1800497	PA451846	valproic acid
PA166154508	rs1019385	PA451846	valproic acid
PA166154899	rs2606345	PA451846	valproic acid
PA166154900	rs3087374	PA451846	valproic acid
PA166155190	rs1800012	PA451846	valproic acid
PA166155617	rs1047891	PA451846	valproic acid
PA166155623	rs1105879	PA451846	valproic acid
PA166155665	rs2070959	PA451846	valproic acid
PA166155680	rs2298771	PA451846	valproic acid
PA166155760	rs6759892	PA451846	valproic acid
PA166155842	rs17183814	PA451846	valproic acid
PA166155860	rs28898617	PA451846	valproic acid
PA166156618	rs7438284	PA451846	valproic acid
PA166156619	rs7439366	PA451846	valproic acid
PA166156625	rs7668258	PA451846	valproic acid
PA166156658	rs12233719	PA451846	valproic acid
PA166156794	rs2279020	PA451846	valproic acid
PA166156900	rs4880	PA451846	valproic acid
PA166157316	rs2032582	PA451846	valproic acid
PA166157756	rs2769605	PA451846	valproic acid
PA166165398	rs3888190	PA451846	valproic acid
PA166165401	rs1000940	PA451846	valproic acid
PA166313821	rs72549402	PA166268805	odevixibat
PA166313822	rs11568372	PA166268805	odevixibat
PA166156024	rs4680	PA166320921	erenumab
PA166349381	rs12615320	PA166320921	erenumab
PA166154579	rs4149056	PA10816	ezetimibe
PA166156731	rs351855	PA164746311	everolimus
PA166157284	rs1045642	PA164746311	everolimus
PA166157316	rs2032582	PA164746311	everolimus
PA166165378	rs10515074	PA164746311	everolimus
PA166165381	rs9906827	PA164746311	everolimus
PA166238104	rs2024627	PA164746311	everolimus
PA166153862	rs12746200	PA451140	propionic acid derivatives
PA166155281	rs1805034	PA451140	propionic acid derivatives
PA166155921	rs2228246	PA451140	propionic acid derivatives
PA166155900	rs72551330	PA451550	sulfinpyrazone
PA166157284	rs1045642	PA166129539	silibinin
PA166177889	rs9943291	PA448953	chlorothiazide
PA166177898	rs61824877	PA448953	chlorothiazide
PA166156893	rs70991108	PA164712913	Multivitamins, Plain
PA166153649	rs1801266	PA452620	tegafur
PA166153651	rs1801268	PA452620	tegafur
PA166153760	rs3918290	PA452620	tegafur
PA166153888	rs55886062	PA452620	tegafur
PA166153889	rs56038477	PA452620	tegafur
PA166153895	rs67376798	PA452620	tegafur
PA166153897	rs72549303	PA452620	tegafur
PA166153902	rs72549309	PA452620	tegafur
PA166153913	rs78060119	PA452620	tegafur
PA166153919	rs115232898	PA452620	tegafur
PA166155331	rs45445694	PA452620	tegafur
PA166155336	rs183205964	PA452620	tegafur
PA166155445	rs8192720	PA452620	tegafur
PA166155446	rs8192725	PA452620	tegafur
PA166155471	rs28399433	PA452620	tegafur
PA166156330	rs1801019	PA452620	tegafur
PA166157263	rs712830	PA452620	tegafur
PA166154579	rs4149056	PA451283	rosiglitazone
PA166155779	rs10192566	PA451283	rosiglitazone
PA166157413	rs6467136	PA451283	rosiglitazone
PA166183759	rs894160	PA451283	rosiglitazone
PA166155480	rs28493229	PA164712817	Immunoglobulins
PA166154579	rs4149056	PA449456	enalapril
PA166154785	rs1799722	PA449456	enalapril
PA166155135	rs71647871	PA449456	enalapril
PA166155187	rs1799752	PA449456	enalapril
PA166156481	rs5522	PA449456	enalapril
PA166156749	rs1042714	PA449456	enalapril
PA166156938	rs699947	PA449456	enalapril
PA166157325	rs2070744	PA449456	enalapril
PA166157707	rs495828	PA449456	enalapril
PA166159014	rs61722009	PA449456	enalapril
PA166153682	rs2236861	PA452618	opioids
PA166153693	rs2295632	PA452618	opioids
PA166154259	rs6265	PA452618	opioids
PA166154260	rs6275	PA452618	opioids
PA166154302	rs948854	PA452618	opioids
PA166154313	rs1076560	PA452618	opioids
PA166154319	rs1125394	PA452618	opioids
PA166154339	rs1800497	PA452618	opioids
PA166154434	rs10770141	PA452618	opioids
PA166154672	rs6305	PA452618	opioids
PA166154874	rs2069514	PA452618	opioids
PA166155254	rs12948783	PA452618	opioids
PA166155409	rs3745274	PA452618	opioids
PA166155692	rs2952768	PA452618	opioids
PA166156023	rs4633	PA452618	opioids
PA166156024	rs4680	PA452618	opioids
PA166156025	rs4818	PA452618	opioids
PA166156027	rs6269	PA452618	opioids
PA166156062	rs1065852	PA452618	opioids
PA166156277	rs6280	PA452618	opioids
PA166156360	rs2654754	PA452618	opioids
PA166156428	rs9288993	PA452618	opioids
PA166156924	rs510769	PA452618	opioids
PA166156991	rs1799971	PA452618	opioids
PA166157030	rs2275913	PA452618	opioids
PA166157164	rs9479757	PA452618	opioids
PA166157243	rs15524	PA452618	opioids
PA166157267	rs776746	PA452618	opioids
PA166157284	rs1045642	PA452618	opioids
PA166157367	rs2740574	PA452618	opioids
PA166157435	rs9282564	PA452618	opioids
PA166157734	rs1611115	PA452618	opioids
PA166175925	rs1611131	PA452618	opioids
PA166175927	rs2070762	PA452618	opioids
PA166176243	rs648893	PA452618	opioids
PA166177052	rs6090041	PA452618	opioids
PA166177053	rs6090043	PA452618	opioids
PA166177739	rs1799972	PA452618	opioids
PA166177792	rs495491	PA452618	opioids
PA166177793	rs10457090	PA452618	opioids
PA166177794	rs589046	PA452618	opioids
PA166177932	rs1997794	PA452618	opioids
PA166177933	rs1022563	PA452618	opioids
PA166177939	rs910080	PA452618	opioids
PA166179967	rs548646	PA452618	opioids
PA166182219	rs6517442	PA452618	opioids
PA166182407	rs795484	PA452618	opioids
PA166182408	rs1277441	PA452618	opioids
PA166183701	rs511435	PA452618	opioids
PA166183702	rs524731	PA452618	opioids
PA166183703	rs3823010	PA452618	opioids
PA166183705	rs3778156	PA452618	opioids
PA166183707	rs609148	PA452618	opioids
PA166183998	rs1079596	PA452618	opioids
PA166184035	rs6928499	PA452618	opioids
PA166184842	rs9829896	PA452618	opioids
PA166198164	rs997917	PA452618	opioids
PA166199581	rs115208233	PA452618	opioids
PA166199582	rs116181528	PA452618	opioids
PA166199601	rs114077267	PA452618	opioids
PA166205161	rs2366929	PA452618	opioids
PA166206581	rs36024412	PA452618	opioids
PA166206601	rs168107	PA452618	opioids
PA166206602	rs41269255	PA452618	opioids
PA166206603	rs9393888	PA452618	opioids
PA166206604	rs12305038	PA452618	opioids
PA166206605	rs11882256	PA452618	opioids
PA166206621	rs10405238	PA452618	opioids
PA166208983	rs10770140	PA452618	opioids
PA166235681	rs11030096	PA452618	opioids
PA166235724	rs4906902	PA452618	opioids
PA166235762	rs735668	PA452618	opioids
PA166235764	rs7597593	PA452618	opioids
PA166235801	rs2023239	PA452618	opioids
PA166235844	rs324029	PA452618	opioids
PA166235847	rs718656	PA452618	opioids
PA166235849	rs1384401	PA452618	opioids
PA166235850	rs4530637	PA452618	opioids
PA166252261	rs10799590	PA452618	opioids
PA166157152	rs9376230	PA449942	hydroxyurea
PA166157165	rs9483947	PA449942	hydroxyurea
PA166153583	rs646776	PA133950441	hmg coa reductase inhibitors
PA166153988	rs1935349	PA133950441	hmg coa reductase inhibitors
PA166154486	rs5443	PA133950441	hmg coa reductase inhibitors
PA166154547	rs2306283	PA133950441	hmg coa reductase inhibitors
PA166154557	rs2900478	PA133950441	hmg coa reductase inhibitors
PA166154579	rs4149056	PA133950441	hmg coa reductase inhibitors
PA166154628	rs11045819	PA133950441	hmg coa reductase inhibitors
PA166154854	rs1008805	PA133950441	hmg coa reductase inhibitors
PA166154858	rs1062033	PA133950441	hmg coa reductase inhibitors
PA166154867	rs1719247	PA133950441	hmg coa reductase inhibitors
PA166154927	rs9806699	PA133950441	hmg coa reductase inhibitors
PA166154992	rs247616	PA133950441	hmg coa reductase inhibitors
PA166154993	rs708272	PA133950441	hmg coa reductase inhibitors
PA166155015	rs1532624	PA133950441	hmg coa reductase inhibitors
PA166155247	rs11868035	PA133950441	hmg coa reductase inhibitors
PA166155351	rs429358	PA133950441	hmg coa reductase inhibitors
PA166155352	rs445925	PA133950441	hmg coa reductase inhibitors
PA166155537	rs118192172	PA133950441	hmg coa reductase inhibitors
PA166155904	rs137852808	PA133950441	hmg coa reductase inhibitors
PA166155979	rs402007	PA133950441	hmg coa reductase inhibitors
PA166156455	rs13064411	PA133950441	hmg coa reductase inhibitors
PA166156487	rs352046	PA133950441	hmg coa reductase inhibitors
PA166156593	rs4693075	PA133950441	hmg coa reductase inhibitors
PA166156601	rs6535454	PA133950441	hmg coa reductase inhibitors
PA166156878	rs12654264	PA133950441	hmg coa reductase inhibitors
PA166156885	rs17238540	PA133950441	hmg coa reductase inhibitors
PA166156976	rs1063320	PA133950441	hmg coa reductase inhibitors
PA166157168	rs10455872	PA133950441	hmg coa reductase inhibitors
PA166157284	rs1045642	PA133950441	hmg coa reductase inhibitors
PA166157288	rs1128503	PA133950441	hmg coa reductase inhibitors
PA166157303	rs1799983	PA133950441	hmg coa reductase inhibitors
PA166179565	rs3857532	PA133950441	hmg coa reductase inhibitors
PA166179571	rs1337512	PA133950441	hmg coa reductase inhibitors
PA166266481	rs13210472	PA133950441	hmg coa reductase inhibitors
PA166156991	rs1799971	PA448084	alfentanil
PA166153699	rs2298805	PA164776964	desloratadine
PA166156299	rs901865	PA164776964	desloratadine
PA166157564	rs1799930	PA10715	sulfamethoxazole / trimethoprim
PA166157565	rs1799931	PA10715	sulfamethoxazole / trimethoprim
PA166157959	G6PD deficiency	PA10715	sulfamethoxazole / trimethoprim
PA166153687	rs2266780	PA152432599	itopride
PA166153688	rs2266782	PA152432599	itopride
PA166157859	rs1050828	PA449211	dapsone
PA166157959	G6PD deficiency	PA449211	dapsone
PA166181039	rs201929247	PA449211	dapsone
PA166181040	rs701829	PA449211	dapsone
PA166181041	rs17211071	PA449211	dapsone
PA166156024	rs4680	PA164748726	entacapone
PA166157959	G6PD deficiency	PA448927	chloramphenicol
PA166153638	rs1800559	PA450434	methoxyflurane
PA166153940	rs772226819	PA450434	methoxyflurane
PA166155375	rs1801086	PA450434	methoxyflurane
PA166155481	rs28933396	PA450434	methoxyflurane
PA166155482	rs28933397	PA450434	methoxyflurane
PA166155516	rs63749869	PA450434	methoxyflurane
PA166155524	rs111888148	PA450434	methoxyflurane
PA166155526	rs112563513	PA450434	methoxyflurane
PA166155528	rs118192116	PA450434	methoxyflurane
PA166155529	rs118192122	PA450434	methoxyflurane
PA166155531	rs118192124	PA450434	methoxyflurane
PA166155532	rs118192161	PA450434	methoxyflurane
PA166155533	rs118192162	PA450434	methoxyflurane
PA166155534	rs118192163	PA450434	methoxyflurane
PA166155535	rs118192167	PA450434	methoxyflurane
PA166155536	rs118192170	PA450434	methoxyflurane
PA166155537	rs118192172	PA450434	methoxyflurane
PA166155538	rs118192175	PA450434	methoxyflurane
PA166155539	rs118192176	PA450434	methoxyflurane
PA166155540	rs118192177	PA450434	methoxyflurane
PA166155541	rs118192178	PA450434	methoxyflurane
PA166155543	rs121918592	PA450434	methoxyflurane
PA166155544	rs121918593	PA450434	methoxyflurane
PA166155545	rs121918594	PA450434	methoxyflurane
PA166155546	rs121918595	PA450434	methoxyflurane
PA166155564	rs193922747	PA450434	methoxyflurane
PA166155565	rs193922753	PA450434	methoxyflurane
PA166155567	rs193922770	PA450434	methoxyflurane
PA166155568	rs193922772	PA450434	methoxyflurane
PA166155569	rs193922802	PA450434	methoxyflurane
PA166155570	rs193922803	PA450434	methoxyflurane
PA166155571	rs193922807	PA450434	methoxyflurane
PA166155572	rs193922809	PA450434	methoxyflurane
PA166155573	rs193922816	PA450434	methoxyflurane
PA166155574	rs193922818	PA450434	methoxyflurane
PA166155575	rs193922876	PA450434	methoxyflurane
PA166155576	rs193922878	PA450434	methoxyflurane
PA166163663	rs193922843	PA450434	methoxyflurane
PA166163667	rs193922832	PA450434	methoxyflurane
PA166163669	rs118192168	PA450434	methoxyflurane
PA166176176	rs193922764	PA450434	methoxyflurane
PA166177994	rs121918596	PA450434	methoxyflurane
PA166180322	rs193922748	PA450434	methoxyflurane
PA166180323	rs193922762	PA450434	methoxyflurane
PA166180324	rs193922768	PA450434	methoxyflurane
PA166180325	rs144336148	PA450434	methoxyflurane
PA166157317	rs2032583	PA448385	amitriptyline
PA166157336	rs2235015	PA448385	amitriptyline
PA166157338	rs2235040	PA448385	amitriptyline
PA166157341	rs2235067	PA448385	amitriptyline
PA166157386	rs4148739	PA448385	amitriptyline
PA166157387	rs4148740	PA448385	amitriptyline
PA166157428	rs7787082	PA448385	amitriptyline
PA166157440	rs10248420	PA448385	amitriptyline
PA166157445	rs10280101	PA448385	amitriptyline
PA166157453	rs11983225	PA448385	amitriptyline
PA166157458	rs12720067	PA448385	amitriptyline
PA166154579	rs4149056	PA166163161	lovastatin acid
PA166157334	rs2229109	PA10232	vindesine
PA166153990	rs2031920	PA448073	ethanol
PA166154306	rs1001179	PA448073	ethanol
PA166154334	rs1799732	PA448073	ethanol
PA166154339	rs1800497	PA448073	ethanol
PA166154482	rs671	PA448073	ethanol
PA166154840	rs578776	PA448073	ethanol
PA166154842	rs615470	PA448073	ethanol
PA166154856	rs1051730	PA448073	ethanol
PA166154938	rs16969968	PA448073	ethanol
PA166155159	rs25531	PA448073	ethanol
PA166156371	rs2948694	PA448073	ethanol
PA166156507	rs1229984	PA448073	ethanol
PA166156533	rs2066702	PA448073	ethanol
PA166156890	rs28363170	PA448073	ethanol
PA166156991	rs1799971	PA448073	ethanol
PA166157015	rs2075572	PA448073	ethanol
PA166157268	rs846664	PA448073	ethanol
PA166165078	rs738409	PA448073	ethanol
PA166170117	rs6350	PA448073	ethanol
PA166177739	rs1799972	PA448073	ethanol
PA166177789	rs553202	PA448073	ethanol
PA166177792	rs495491	PA448073	ethanol
PA166177970	rs1260326	PA448073	ethanol
PA166177971	rs11940694	PA448073	ethanol
PA166179967	rs548646	PA448073	ethanol
PA166181168	rs4251417	PA448073	ethanol
PA166183681	rs1044394	PA448073	ethanol
PA166183701	rs511435	PA448073	ethanol
PA166183702	rs524731	PA448073	ethanol
PA166183703	rs3823010	PA448073	ethanol
PA166183704	rs1381376	PA448073	ethanol
PA166183705	rs3778156	PA448073	ethanol
PA166183856	rs3778148	PA448073	ethanol
PA166183858	rs1461773	PA448073	ethanol
PA166183869	rs648007	PA448073	ethanol
PA166183871	rs681243	PA448073	ethanol
PA166183884	rs6473797	PA448073	ethanol
PA166183982	rs10055255	PA448073	ethanol
PA166184026	rs2066713	PA448073	ethanol
PA166184666	rs3778150	PA448073	ethanol
PA166184699	rs10485057	PA448073	ethanol
PA166185175	rs6088638	PA448073	ethanol
PA166185410	rs4807493	PA448073	ethanol
PA166185412	rs10405681	PA448073	ethanol
PA166185417	rs2074957	PA448073	ethanol
PA166185418	rs10432303	PA448073	ethanol
PA166185420	rs8109485	PA448073	ethanol
